locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGMPGHNC_03864	CDS	315	yjcH		COG3162	Inner membrane protein YjcH
AGMPGHNC_03865	CDS	1650	actP_2		COG4147	Cation/acetate symporter ActP
AGMPGHNC_03866	CDS	690	yohK_1		COG1346	Inner membrane protein YohK
AGMPGHNC_03867	CDS	411	cidA			Holin-like protein CidA
AGMPGHNC_03868	CDS	888	oxyR_3			Hydrogen peroxide-inducible genes activator
AGMPGHNC_03869	CDS	1689	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
AGMPGHNC_03870	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
AGMPGHNC_03871	CDS	669				hypothetical protein
AGMPGHNC_03872	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
AGMPGHNC_03873	CDS	324	soxS			Regulatory protein SoxS
AGMPGHNC_03874	CDS	1602	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
AGMPGHNC_03875	CDS	282				hypothetical protein
AGMPGHNC_03876	CDS	2067	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AGMPGHNC_03877	CDS	3837				hypothetical protein
AGMPGHNC_03878	CDS	9846				hypothetical protein
AGMPGHNC_03879	CDS	1278	prsE_2			Type I secretion system membrane fusion protein PrsE
AGMPGHNC_03880	CDS	1320	tolC_2		COG1538	Outer membrane protein TolC
AGMPGHNC_03881	CDS	1389				hypothetical protein
AGMPGHNC_03882	CDS	633				hypothetical protein
AGMPGHNC_03883	CDS	531	ssb		COG0629	Single-stranded DNA-binding protein
AGMPGHNC_03884	CDS	2826	uvrA		COG0178	UvrABC system protein A
AGMPGHNC_03885	CDS	444				hypothetical protein
AGMPGHNC_03886	CDS	339				hypothetical protein
AGMPGHNC_03887	CDS	357	yjbR		COG2315	putative protein YjbR
AGMPGHNC_03888	CDS	417				hypothetical protein
AGMPGHNC_03889	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
AGMPGHNC_03890	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
AGMPGHNC_03891	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
AGMPGHNC_03892	CDS	1416	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
AGMPGHNC_03893	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
AGMPGHNC_03894	CDS	243	pspG			Phage shock protein G
AGMPGHNC_03895	CDS	999	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
AGMPGHNC_03896	CDS	1311				hypothetical protein
AGMPGHNC_03897	CDS	522	zur		COG0735	Zinc uptake regulation protein
AGMPGHNC_03898	CDS	105				hypothetical protein
AGMPGHNC_03899	CDS	213				hypothetical protein
AGMPGHNC_03900	CDS	129				hypothetical protein
AGMPGHNC_03901	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
AGMPGHNC_03902	CDS	609	lexA	3.4.21.88	COG1974	LexA repressor
AGMPGHNC_03903	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
AGMPGHNC_03904	CDS	2421	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
AGMPGHNC_03905	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
AGMPGHNC_03906	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
AGMPGHNC_03907	CDS	918				hypothetical protein
AGMPGHNC_03908	CDS	1359	lamB		COG4580	Maltoporin
AGMPGHNC_03909	CDS	1110	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
AGMPGHNC_03910	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
AGMPGHNC_03911	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
AGMPGHNC_03912	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
AGMPGHNC_03913	CDS	411	psiE		COG3223	Protein PsiE
AGMPGHNC_03914	CDS	2097				hypothetical protein
AGMPGHNC_03915	CDS	738				hypothetical protein
AGMPGHNC_03916	CDS	639	gfcB			putative lipoprotein GfcB
AGMPGHNC_03917	CDS	246				hypothetical protein
AGMPGHNC_03918	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
AGMPGHNC_03919	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
AGMPGHNC_03920	CDS	348				hypothetical protein
AGMPGHNC_03921	CDS	288				hypothetical protein
AGMPGHNC_03922	CDS	573	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
AGMPGHNC_03923	CDS	315				hypothetical protein
AGMPGHNC_03924	CDS	456				hypothetical protein
AGMPGHNC_03925	CDS	198				hypothetical protein
AGMPGHNC_03926	CDS	1428				hypothetical protein
AGMPGHNC_03927	CDS	525				hypothetical protein
AGMPGHNC_03928	CDS	318				hypothetical protein
AGMPGHNC_03929	CDS	2355				hypothetical protein
AGMPGHNC_03930	CDS	954				hypothetical protein
AGMPGHNC_03931	CDS	210				hypothetical protein
AGMPGHNC_03932	CDS	1044				hypothetical protein
AGMPGHNC_03933	CDS	723				hypothetical protein
AGMPGHNC_03934	CDS	930	yfdH_2	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
AGMPGHNC_03935	CDS	1548				hypothetical protein
AGMPGHNC_03936	CDS	360				hypothetical protein
AGMPGHNC_03937	CDS	1116				hypothetical protein
AGMPGHNC_03938	CDS	633				hypothetical protein
AGMPGHNC_03939	CDS	1746				hypothetical protein
AGMPGHNC_03940	CDS	606				hypothetical protein
AGMPGHNC_03941	CDS	456				hypothetical protein
AGMPGHNC_03942	CDS	729				hypothetical protein
AGMPGHNC_03943	CDS	942	panS		COG0385	Pantothenate precursors transporter PanS
AGMPGHNC_03944	CDS	273				hypothetical protein
AGMPGHNC_03945	CDS	870	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
AGMPGHNC_03946	CDS	540				hypothetical protein
AGMPGHNC_03947	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
AGMPGHNC_03948	CDS	1632				hypothetical protein
AGMPGHNC_03949	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
AGMPGHNC_03950	CDS	825	iclR		COG1414	Transcriptional repressor IclR
AGMPGHNC_03951	CDS	435				hypothetical protein
AGMPGHNC_03952	CDS	1752	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
AGMPGHNC_03953	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
AGMPGHNC_03954	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
AGMPGHNC_03955	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
AGMPGHNC_03956	CDS	438	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
AGMPGHNC_03957	CDS	555	yrdA		COG0663	Protein YrdA
AGMPGHNC_03958	CDS	258				hypothetical protein
AGMPGHNC_03959	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
AGMPGHNC_03960	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
AGMPGHNC_03961	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
AGMPGHNC_03962	CDS	474	smg			Protein Smg
AGMPGHNC_03963	CDS	1125				hypothetical protein
AGMPGHNC_03964	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
AGMPGHNC_03965	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AGMPGHNC_03966	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
AGMPGHNC_03967	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
AGMPGHNC_03968	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
AGMPGHNC_03969	CDS	270				hypothetical protein
AGMPGHNC_03970	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
AGMPGHNC_03971	CDS	369				hypothetical protein
AGMPGHNC_03972	CDS	384	rplQ		COG0203	50S ribosomal protein L17
AGMPGHNC_03973	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
AGMPGHNC_03974	CDS	621	rpsD		COG0522	30S ribosomal protein S4
AGMPGHNC_03975	CDS	381				hypothetical protein
AGMPGHNC_03976	CDS	357	rpsM		COG0099	30S ribosomal protein S13
AGMPGHNC_03977	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
AGMPGHNC_03978	CDS	1332	secY		COG0201	Protein translocase subunit SecY
AGMPGHNC_03979	CDS	435	rplO		COG0200	50S ribosomal protein L15
AGMPGHNC_03980	CDS	180	rpmD		COG1841	50S ribosomal protein L30
AGMPGHNC_03981	CDS	504	rpsE		COG0098	30S ribosomal protein S5
AGMPGHNC_03982	CDS	354	rplR		COG0256	50S ribosomal protein L18
AGMPGHNC_03983	CDS	534	rplF		COG0097	50S ribosomal protein L6
AGMPGHNC_03984	CDS	393	rpsH		COG0096	30S ribosomal protein S8
AGMPGHNC_03985	CDS	306	rpsN		COG0199	30S ribosomal protein S14
AGMPGHNC_03986	CDS	540	rplE		COG0094	50S ribosomal protein L5
AGMPGHNC_03987	CDS	315	rplX		COG0198	50S ribosomal protein L24
AGMPGHNC_03988	CDS	372	rplN		COG0093	50S ribosomal protein L14
AGMPGHNC_03989	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
AGMPGHNC_03990	CDS	192	rpmC		COG0255	50S ribosomal protein L29
AGMPGHNC_03991	CDS	411	rplP		COG0197	50S ribosomal protein L16
AGMPGHNC_03992	CDS	702	rpsC		COG0092	30S ribosomal protein S3
AGMPGHNC_03993	CDS	333	rplV		COG0091	50S ribosomal protein L22
AGMPGHNC_03994	CDS	279	rpsS		COG0185	30S ribosomal protein S19
AGMPGHNC_03995	CDS	822	rplB		COG0090	50S ribosomal protein L2
AGMPGHNC_03996	CDS	303	rplW		COG0089	50S ribosomal protein L23
AGMPGHNC_03997	CDS	606	rplD		COG0088	50S ribosomal protein L4
AGMPGHNC_03998	CDS	630	rplC		COG0087	50S ribosomal protein L3
AGMPGHNC_03999	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
AGMPGHNC_04000	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
AGMPGHNC_04001	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
AGMPGHNC_04002	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
AGMPGHNC_04003	CDS	891	tuf1_2			Elongation factor Tu 1
AGMPGHNC_04004	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AGMPGHNC_04005	CDS	1032	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
AGMPGHNC_04006	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
AGMPGHNC_04007	CDS	816	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
AGMPGHNC_04008	CDS	405	rcsF			Outer membrane lipoprotein RcsF
AGMPGHNC_04009	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
AGMPGHNC_04010	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
AGMPGHNC_04011	CDS	702	nlpE		COG3015	Lipoprotein NlpE
AGMPGHNC_04012	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AGMPGHNC_04013	CDS	546	yaeQ		COG4681	putative protein YaeQ
AGMPGHNC_04014	CDS	201				hypothetical protein
AGMPGHNC_04015	CDS	261	rof		COG4568	Protein rof
AGMPGHNC_04016	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AGMPGHNC_04017	CDS	390				hypothetical protein
AGMPGHNC_04018	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
AGMPGHNC_04019	CDS	1764				hypothetical protein
AGMPGHNC_04020	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
AGMPGHNC_04021	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AGMPGHNC_04022	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AGMPGHNC_04023	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
AGMPGHNC_04024	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AGMPGHNC_04025	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AGMPGHNC_04026	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
AGMPGHNC_04027	CDS	486	skp		COG2825	Chaperone protein Skp
AGMPGHNC_04028	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
AGMPGHNC_04029	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
AGMPGHNC_04030	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
AGMPGHNC_04031	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
AGMPGHNC_04032	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
AGMPGHNC_04033	CDS	558	frr		COG0233	Ribosome-recycling factor
AGMPGHNC_04034	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
AGMPGHNC_04035	CDS	924	tsf		COG0264	Elongation factor Ts
AGMPGHNC_04036	CDS	726	rpsB		COG0052	30S ribosomal protein S2
AGMPGHNC_04037	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
AGMPGHNC_04038	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
AGMPGHNC_04039	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
AGMPGHNC_04040	CDS	1302	abaF			Fosfomycin resistance protein AbaF
AGMPGHNC_04041	CDS	387				hypothetical protein
AGMPGHNC_04042	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
AGMPGHNC_04043	CDS	1428	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
AGMPGHNC_04044	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
AGMPGHNC_04045	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AGMPGHNC_04046	CDS	801	btuF		COG0614	Vitamin B12-binding protein
AGMPGHNC_04047	CDS	624				hypothetical protein
AGMPGHNC_04048	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
AGMPGHNC_04049	CDS	1422	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
AGMPGHNC_04050	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
AGMPGHNC_04051	CDS	840	yfcO			putative protein YfcO
AGMPGHNC_04052	CDS	531	yfcP			putative fimbrial-like protein YfcP
AGMPGHNC_04053	CDS	477	yfcQ			putative fimbrial-like protein YfcQ
AGMPGHNC_04054	CDS	513	yfcR			putative fimbrial-like protein YfcR
AGMPGHNC_04055	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
AGMPGHNC_04056	CDS	2658	papC_2		COG3188	Outer membrane usher protein PapC
AGMPGHNC_04057	CDS	561	smfA			Fimbria A protein
AGMPGHNC_04058	CDS	207				hypothetical protein
AGMPGHNC_04059	CDS	2058	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
AGMPGHNC_04060	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
AGMPGHNC_04061	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
AGMPGHNC_04062	CDS	2190	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
AGMPGHNC_04063	CDS	2523	mrcB		COG0744	Penicillin-binding protein 1B
AGMPGHNC_04064	CDS	2475	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
AGMPGHNC_04065	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
AGMPGHNC_04066	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
AGMPGHNC_04067	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
AGMPGHNC_04068	CDS	942	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
AGMPGHNC_04069	CDS	1419	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
AGMPGHNC_04070	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
AGMPGHNC_04071	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AGMPGHNC_04072	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
AGMPGHNC_04073	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AGMPGHNC_04074	CDS	1230				hypothetical protein
AGMPGHNC_04075	CDS	441				hypothetical protein
AGMPGHNC_04076	CDS	540	fimA_3			Type-1 fimbrial protein, A chain
AGMPGHNC_04077	CDS	684	fimC_2			Chaperone protein FimC
AGMPGHNC_04078	CDS	2559	fimD_3		COG3188	Outer membrane usher protein FimD
AGMPGHNC_04079	CDS	1080	lpfD_3			putative minor fimbrial subunit LpfD
AGMPGHNC_04080	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
AGMPGHNC_04081	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
AGMPGHNC_04082	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
AGMPGHNC_04083	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
AGMPGHNC_04084	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
AGMPGHNC_04085	CDS	1611	cueO		COG2132	Blue copper oxidase CueO
AGMPGHNC_04086	CDS	387				hypothetical protein
AGMPGHNC_04087	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
AGMPGHNC_04088	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
AGMPGHNC_04089	CDS	768	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
AGMPGHNC_04090	CDS	984	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
AGMPGHNC_04091	CDS	1272	dtnK	2.7.1.219	COG3395	D-threonate kinase
AGMPGHNC_04092	CDS	954	kdgT_2			2-keto-3-deoxygluconate permease
AGMPGHNC_04093	CDS	363				hypothetical protein
AGMPGHNC_04094	CDS	843				hypothetical protein
AGMPGHNC_04095	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
AGMPGHNC_04096	CDS	858				hypothetical protein
AGMPGHNC_04097	CDS	774				hypothetical protein
AGMPGHNC_04098	CDS	792				hypothetical protein
AGMPGHNC_04099	CDS	285				hypothetical protein
AGMPGHNC_04100	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
AGMPGHNC_04101	CDS	1890	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AGMPGHNC_04102	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AGMPGHNC_04103	CDS	765	pdhR_3		COG2186	Pyruvate dehydrogenase complex repressor
AGMPGHNC_04104	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
AGMPGHNC_04105	CDS	1407	yicJ_2		COG2211	Inner membrane symporter YicJ
AGMPGHNC_04106	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
AGMPGHNC_04107	CDS	855	ampE		COG3725	Protein AmpE
AGMPGHNC_04108	CDS	564	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
AGMPGHNC_04109	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
AGMPGHNC_04110	CDS	438				hypothetical protein
AGMPGHNC_04111	CDS	1386	epsE		COG2804	Type II secretion system protein E
AGMPGHNC_04112	CDS	1203	epsF		COG1459	Type II secretion system protein F
AGMPGHNC_04113	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
AGMPGHNC_04114	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
AGMPGHNC_04115	CDS	744	zapD		COG4582	Cell division protein ZapD
AGMPGHNC_04116	CDS	192	yacG		COG3024	DNA gyrase inhibitor YacG
AGMPGHNC_04117	CDS	396	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
AGMPGHNC_04118	CDS	2706	secA		COG0653	Protein translocase subunit SecA
AGMPGHNC_04119	CDS	498	secM			Secretion monitor
AGMPGHNC_04120	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
AGMPGHNC_04121	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
AGMPGHNC_04122	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
AGMPGHNC_04123	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
AGMPGHNC_04124	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
AGMPGHNC_04125	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
AGMPGHNC_04126	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
AGMPGHNC_04127	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
AGMPGHNC_04128	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
AGMPGHNC_04129	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
AGMPGHNC_04130	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AGMPGHNC_04131	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
AGMPGHNC_04132	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
AGMPGHNC_04133	CDS	366	ftsL		COG3116	Cell division protein FtsL
AGMPGHNC_04134	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
AGMPGHNC_04135	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
AGMPGHNC_04136	CDS	1005	cra		COG1609	Catabolite repressor/activator
AGMPGHNC_04137	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
AGMPGHNC_04138	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
AGMPGHNC_04139	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
AGMPGHNC_04140	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
AGMPGHNC_04141	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
AGMPGHNC_04142	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
AGMPGHNC_04143	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
AGMPGHNC_04144	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
AGMPGHNC_04145	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
AGMPGHNC_04146	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
AGMPGHNC_04147	CDS	1611				hypothetical protein
AGMPGHNC_04148	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
AGMPGHNC_04149	CDS	768	yabI		COG0586	Inner membrane protein YabI
AGMPGHNC_04150	CDS	846	araC_2			Arabinose operon regulatory protein
AGMPGHNC_04151	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
AGMPGHNC_04152	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
AGMPGHNC_04153	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
AGMPGHNC_04154	CDS	420				hypothetical protein
AGMPGHNC_04155	CDS	621				hypothetical protein
AGMPGHNC_04156	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
AGMPGHNC_04157	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
AGMPGHNC_04158	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
AGMPGHNC_04159	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
AGMPGHNC_04160	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
AGMPGHNC_04161	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
AGMPGHNC_04162	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
AGMPGHNC_04163	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AGMPGHNC_04164	CDS	378	apaG		COG2967	Protein ApaG
AGMPGHNC_04165	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
AGMPGHNC_04166	CDS	480				IS1595 family transposase ISSsu9
AGMPGHNC_04167	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
AGMPGHNC_04168	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
AGMPGHNC_04169	CDS	1890				hypothetical protein
AGMPGHNC_04170	CDS	291				hypothetical protein
AGMPGHNC_04171	CDS	417				hypothetical protein
AGMPGHNC_04172	CDS	231	ygdR_5			putative lipoprotein YgdR
AGMPGHNC_04173	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
AGMPGHNC_04174	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
AGMPGHNC_04175	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
AGMPGHNC_04176	CDS	942	fixB_2		COG2025	Protein FixB
AGMPGHNC_04177	CDS	771	fixA_2		COG2086	Protein FixA
AGMPGHNC_04178	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
AGMPGHNC_04179	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
AGMPGHNC_04180	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
AGMPGHNC_04181	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
AGMPGHNC_04182	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
AGMPGHNC_04183	CDS	597	caiE			Carnitine operon protein CaiE
AGMPGHNC_04184	CDS	396				hypothetical protein
