locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJMMAFOP_07002	CDS	2115	celY	3.2.1.91		Exoglucanase-2
GJMMAFOP_07003	CDS	1962	eglA	3.2.1.4		Endoglucanase A
GJMMAFOP_07004	CDS	4317	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
GJMMAFOP_07005	CDS	1719	proS_2	6.1.1.15		Proline--tRNA ligase
GJMMAFOP_07006	CDS	1260	rasP_2	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
GJMMAFOP_07007	CDS	1152	dxr_2	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
GJMMAFOP_07008	CDS	804				hypothetical protein
GJMMAFOP_07009	CDS	783	uppS_2	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
GJMMAFOP_07010	CDS	558	frr_2		COG0233	Ribosome-recycling factor
GJMMAFOP_07011	CDS	723	pyrH_2	2.7.4.22	COG0528	Uridylate kinase
GJMMAFOP_07012	CDS	882	tsf_2		COG0264	Elongation factor Ts
GJMMAFOP_07013	CDS	741	rpsB_2		COG0052	30S ribosomal protein S2
GJMMAFOP_07014	CDS	510				hypothetical protein
GJMMAFOP_07015	CDS	765	sigD_2		COG1191	RNA polymerase sigma-D factor
GJMMAFOP_07016	CDS	507	cheD_2	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
GJMMAFOP_07017	CDS	630	cheC_2	3.-.-.-	COG1776	CheY-P phosphatase CheC
GJMMAFOP_07018	CDS	477	cheW_2		COG0835	Chemotaxis protein CheW
GJMMAFOP_07019	CDS	2022	cheA_2	2.7.13.3	COG0643	Chemotaxis protein CheA
GJMMAFOP_07020	CDS	1074	cheB_4	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
GJMMAFOP_07021	CDS	894	ylxH_2		COG0455	Flagellum site-determining protein YlxH
GJMMAFOP_07022	CDS	1113	flhF_2		COG1419	Flagellar biosynthesis protein FlhF
GJMMAFOP_07023	CDS	2037	flhA_2		COG1298	Flagellar biosynthesis protein FlhA
GJMMAFOP_07024	CDS	1083	flhB_3		COG1377	Flagellar biosynthetic protein FlhB
GJMMAFOP_07025	CDS	777	fliR_2		COG1684	Flagellar biosynthetic protein FliR
GJMMAFOP_07026	CDS	270	fliQ_2		COG1987	Flagellar biosynthetic protein FliQ
GJMMAFOP_07027	CDS	666	fliP_2		COG1338	Flagellar biosynthetic protein FliP
GJMMAFOP_07028	CDS	675				hypothetical protein
GJMMAFOP_07029	CDS	363	cheY_4		COG0784	Chemotaxis protein CheY
GJMMAFOP_07030	CDS	1137				hypothetical protein
GJMMAFOP_07031	CDS	999	fliM_2		COG1868	Flagellar motor switch protein FliM
GJMMAFOP_07032	CDS	432				hypothetical protein
GJMMAFOP_07033	CDS	801	flgG_6		COG4786	Flagellar basal-body rod protein FlgG
GJMMAFOP_07034	CDS	468				hypothetical protein
GJMMAFOP_07035	CDS	1383				hypothetical protein
GJMMAFOP_07036	CDS	615				hypothetical protein
GJMMAFOP_07037	CDS	444	fliJ_2		COG2882	Flagellar FliJ protein
GJMMAFOP_07038	CDS	1314	yscN_2	7.1.2.2		putative ATP synthase YscN
GJMMAFOP_07039	CDS	768				hypothetical protein
GJMMAFOP_07040	CDS	1017	fliG_2		COG1536	Flagellar motor switch protein FliG
GJMMAFOP_07041	CDS	1602				hypothetical protein
GJMMAFOP_07042	CDS	318	fliE_2			Flagellar hook-basal body complex protein FliE
GJMMAFOP_07043	CDS	453	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
GJMMAFOP_07044	CDS	390	flgB_2		COG1815	Flagellar basal body rod protein FlgB
GJMMAFOP_07045	CDS	780	codY_2		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
GJMMAFOP_07046	CDS	1404	clpY_2		COG1220	ATP-dependent protease ATPase subunit ClpY
GJMMAFOP_07047	CDS	546	clpQ_2	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
GJMMAFOP_07048	CDS	915	xerC_11		COG4974	Tyrosine recombinase XerC
GJMMAFOP_07049	CDS	1305	trmFO_2	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
GJMMAFOP_07050	CDS	2076	topA_2	5.6.2.1		DNA topoisomerase 1
GJMMAFOP_07051	CDS	903	dprA_2		COG0758	DNA processing protein DprA
GJMMAFOP_07052	CDS	903	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
GJMMAFOP_07053	CDS	1161	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
GJMMAFOP_07054	CDS	285	flhB_4		COG1377	Flagellar biosynthetic protein FlhB
GJMMAFOP_07055	CDS	1707				hypothetical protein
GJMMAFOP_07056	CDS	768	rnhB_2	3.1.26.4	COG0164	Ribonuclease HII
GJMMAFOP_07057	CDS	852	rbgA_2		COG1161	Ribosome biogenesis GTPase A
GJMMAFOP_07058	CDS	348	rplS_2		COG0335	50S ribosomal protein L19
GJMMAFOP_07059	CDS	732	trmD_2	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
GJMMAFOP_07060	CDS	525	rimM_2			Ribosome maturation factor RimM
GJMMAFOP_07061	CDS	387				hypothetical protein
GJMMAFOP_07062	CDS	246				hypothetical protein
GJMMAFOP_07063	CDS	273	rpsP_2		COG0228	30S ribosomal protein S16
GJMMAFOP_07064	CDS	423				hypothetical protein
GJMMAFOP_07065	CDS	813	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
GJMMAFOP_07066	CDS	867	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
GJMMAFOP_07067	CDS	1119	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
GJMMAFOP_07068	CDS	1089				hypothetical protein
GJMMAFOP_07069	CDS	1995	apc4_2	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
GJMMAFOP_07070	CDS	2055	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
GJMMAFOP_07071	CDS	741	yqcG_3	3.1.-.-	COG5444	Ribonuclease YqcG
GJMMAFOP_07072	CDS	804	ybdM_2	2.7.11.1	COG0515	putative serine/threonine-protein kinase YbdM
GJMMAFOP_07073	CDS	447	nucB_4	3.-.-.-		Sporulation-specific extracellular nuclease
GJMMAFOP_07074	CDS	399	nin_2			DNA-entry nuclease inhibitor
GJMMAFOP_07075	CDS	1437	bglC_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
GJMMAFOP_07076	CDS	726				hypothetical protein
GJMMAFOP_07077	CDS	552	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
GJMMAFOP_07078	CDS	876	yckB_2		COG0834	putative ABC transporter extracellular-binding protein YckB
GJMMAFOP_07079	CDS	684	yecS_2		COG0765	L-cystine transport system permease protein YecS
GJMMAFOP_07080	CDS	513				hypothetical protein
GJMMAFOP_07081	CDS	342				hypothetical protein
GJMMAFOP_07082	CDS	423				hypothetical protein
GJMMAFOP_07083	CDS	957	cah_2	3.1.1.41	COG3458	Cephalosporin-C deacetylase
GJMMAFOP_07084	CDS	129				hypothetical protein
GJMMAFOP_07085	CDS	888			COG0701	Putative two-component membrane permease complex subunit SMU_747c
GJMMAFOP_07086	CDS	846			COG3689	Putative two-component membrane permease complex subunit SMU_746c
GJMMAFOP_07087	CDS	1245	putR_4			Proline-responsive transcriptional activator PutR
GJMMAFOP_07088	CDS	1431	putP_3		COG0591	High-affinity proline transporter PutP
GJMMAFOP_07089	CDS	1551	rocA_2	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
GJMMAFOP_07090	CDS	918	putB_2	1.5.5.2	COG0506	Proline dehydrogenase 2
GJMMAFOP_07091	CDS	771				hypothetical protein
GJMMAFOP_07092	CDS	528	aroK_2	2.7.1.71	COG0703	Shikimate kinase
GJMMAFOP_07093	CDS	819	nadE_2	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
GJMMAFOP_07094	CDS	1335	aroP_2		COG1113	Aromatic amino acid transport protein AroP
GJMMAFOP_07095	CDS	642				hypothetical protein
GJMMAFOP_07096	CDS	1623	lctP_2		COG1620	L-lactate permease
GJMMAFOP_07097	CDS	960	ldh_3	1.1.1.27	COG0039	L-lactate dehydrogenase
GJMMAFOP_07098	CDS	1206	nasA_2			Nitrate transporter
GJMMAFOP_07099	CDS	171				hypothetical protein
GJMMAFOP_07100	CDS	702				hypothetical protein
GJMMAFOP_07101	CDS	1095				TelA-like protein
GJMMAFOP_07102	CDS	1605				hypothetical protein
GJMMAFOP_07103	CDS	222				hypothetical protein
GJMMAFOP_07104	CDS	1182				hypothetical protein
GJMMAFOP_07105	CDS	774				hypothetical protein
GJMMAFOP_07106	CDS	579	yceD_3		COG2310	General stress protein 16U
GJMMAFOP_07107	CDS	582	yceD_4		COG2310	General stress protein 16U
GJMMAFOP_07108	CDS	603	yceC_2		COG2310	Stress response protein SCP2
GJMMAFOP_07109	CDS	564				hypothetical protein
GJMMAFOP_07110	CDS	489				hypothetical protein
GJMMAFOP_07111	CDS	1896				hypothetical protein
GJMMAFOP_07112	CDS	588				hypothetical protein
GJMMAFOP_07113	CDS	888		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
GJMMAFOP_07114	CDS	813				hypothetical protein
GJMMAFOP_07115	CDS	1347	cwlO_2	3.4.-.-	COG0791	Peptidoglycan DL-endopeptidase CwlO
GJMMAFOP_07116	CDS	993				hypothetical protein
GJMMAFOP_07117	CDS	429	cwlJ_2		COG3773	Cell wall hydrolase CwlJ
GJMMAFOP_07118	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
GJMMAFOP_07119	CDS	1398				hypothetical protein
GJMMAFOP_07120	CDS	831				hypothetical protein
GJMMAFOP_07121	CDS	774	ycdF_2	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
GJMMAFOP_07122	CDS	951	blaSE	3.4.21.19	COG3591	Glutamyl endopeptidase
GJMMAFOP_07123	CDS	2082	endo I	3.2.1.14		Chitodextrinase
GJMMAFOP_07124	CDS	1788	chiA1	3.2.1.14		Chitinase A1
GJMMAFOP_07125	CDS	735		3.5.1.-	COG3394	Carbohydrate deacetylase
GJMMAFOP_07126	CDS	735	gamR_2			HTH-type transcriptional repressor GamR
GJMMAFOP_07127	CDS	1335	licH_3	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
GJMMAFOP_07128	CDS	1287	licC_5		COG1455	Lichenan permease IIC component
GJMMAFOP_07129	CDS	333	licA_3		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
GJMMAFOP_07130	CDS	303	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
GJMMAFOP_07131	CDS	1413		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GJMMAFOP_07132	CDS	1323	lutA_4			Lactate utilization protein A
GJMMAFOP_07133	CDS	1716	dap	3.4.11.19		D-aminopeptidase
GJMMAFOP_07134	CDS	270				hypothetical protein
GJMMAFOP_07135	CDS	1836	pepF1_4	3.4.24.-		Oligoendopeptidase F, plasmid
GJMMAFOP_07136	CDS	1500	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
GJMMAFOP_07137	CDS	453	yvbK_2	2.3.1.-		putative N-acetyltransferase YvbK
GJMMAFOP_07138	CDS	1131	ansZ_3	3.5.1.1	COG0252	L-asparaginase 2
GJMMAFOP_07139	CDS	1170	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
GJMMAFOP_07140	CDS	1401				hypothetical protein
GJMMAFOP_07141	CDS	1077	ycdA_2			putative lipoprotein YcdA
GJMMAFOP_07142	CDS	2085				hypothetical protein
GJMMAFOP_07143	CDS	741	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GJMMAFOP_07144	CDS	417				hypothetical protein
GJMMAFOP_07145	CDS	900	cmpR_3		COG0583	HTH-type transcriptional activator CmpR
GJMMAFOP_07146	CDS	1371	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
GJMMAFOP_07147	CDS	663	walR_7		COG0745	Transcriptional regulatory protein WalR
GJMMAFOP_07148	CDS	771				hypothetical protein
GJMMAFOP_07149	CDS	759				hypothetical protein
GJMMAFOP_07150	CDS	717	bcrA_9			Bacitracin transport ATP-binding protein BcrA
GJMMAFOP_07151	CDS	1068				hypothetical protein
GJMMAFOP_07152	CDS	156				hypothetical protein
GJMMAFOP_07153	CDS	945				hypothetical protein
GJMMAFOP_07154	CDS	162	rtpA_2			Tryptophan RNA-binding attenuator protein inhibitory protein
GJMMAFOP_07155	CDS	516				hypothetical protein
GJMMAFOP_07156	CDS	348				hypothetical protein
GJMMAFOP_07157	CDS	180				hypothetical protein
GJMMAFOP_07158	CDS	753	mta_2		COG0789	HTH-type transcriptional activator mta
GJMMAFOP_07159	CDS	828				hypothetical protein
GJMMAFOP_07160	CDS	828				hypothetical protein
GJMMAFOP_07161	CDS	1215				hypothetical protein
GJMMAFOP_07162	CDS	1512	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GJMMAFOP_07163	CDS	420				hypothetical protein
GJMMAFOP_07164	CDS	912				hypothetical protein
GJMMAFOP_07165	CDS	1173				hypothetical protein
GJMMAFOP_07166	CDS	1074				hypothetical protein
GJMMAFOP_07167	CDS	699				hypothetical protein
GJMMAFOP_07168	CDS	684				hypothetical protein
GJMMAFOP_07169	CDS	924	bcrA_10			Bacitracin transport ATP-binding protein BcrA
GJMMAFOP_07170	CDS	936	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
GJMMAFOP_07171	CDS	693	walR_8		COG0745	Transcriptional regulatory protein WalR
GJMMAFOP_07172	CDS	354				hypothetical protein
GJMMAFOP_07173	CDS	1923				hypothetical protein
GJMMAFOP_07174	CDS	651	yvcA_2			Putative lipoprotein YvcA
GJMMAFOP_07175	CDS	1527	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
GJMMAFOP_07176	CDS	714	lutR_4		COG2186	HTH-type transcriptional regulator LutR
GJMMAFOP_07177	CDS	1368	gudD_2	4.2.1.40	COG4948	Glucarate dehydratase
GJMMAFOP_07178	CDS	1377	gudP_2			putative glucarate transporter
GJMMAFOP_07179	CDS	1467	gucD_2	1.2.1.26	COG1012	Alpha-ketoglutaric semialdehyde dehydrogenase
GJMMAFOP_07180	CDS	927		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
GJMMAFOP_07181	CDS	735	tatC1_2		COG0805	Sec-independent protein translocase protein TatCd
GJMMAFOP_07182	CDS	213	tatA			Sec-independent protein translocase protein TatA
GJMMAFOP_07183	CDS	1752	phoD_2	3.1.3.1	COG3540	Alkaline phosphatase D
GJMMAFOP_07184	CDS	924	penP_2	3.5.2.6		Beta-lactamase
GJMMAFOP_07185	CDS	387	blaI		COG3682	Penicillinase repressor
GJMMAFOP_07186	CDS	1806	blaR1			Regulatory protein BlaR1
GJMMAFOP_07187	CDS	537				IS1595 family transposase ISSpgl1
GJMMAFOP_07188	CDS	936	cheB_5	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GJMMAFOP_07189	CDS	1326	glnK_2	2.7.13.3	COG0642	Sensor histidine kinase GlnK
GJMMAFOP_07190	CDS	984	glsA1_2	3.5.1.2	COG2066	Glutaminase 1
GJMMAFOP_07191	CDS	1431	alsT_9		COG1115	Amino-acid carrier protein AlsT
GJMMAFOP_07192	CDS	399				hypothetical protein
GJMMAFOP_07193	CDS	204				hypothetical protein
GJMMAFOP_07194	CDS	711	caiE			Carnitine operon protein CaiE
GJMMAFOP_07195	CDS	723				hypothetical protein
GJMMAFOP_07196	CDS	777				hypothetical protein
GJMMAFOP_07197	CDS	1374	gamP_2		COG2190	Putative PTS system glucosamine-specific EIICBA component
GJMMAFOP_07198	CDS	741		3.5.1.-	COG3394	Carbohydrate deacetylase
GJMMAFOP_07199	CDS	948	mmuM_2	2.1.1.10	COG2040	Homocysteine S-methyltransferase
GJMMAFOP_07200	CDS	1455	rocC_4		COG0833	Amino-acid permease RocC
GJMMAFOP_07201	CDS	381				hypothetical protein
GJMMAFOP_07202	CDS	888	vgb	4.2.99.-		Virginiamycin B lyase
GJMMAFOP_07203	CDS	765				hypothetical protein
GJMMAFOP_07204	CDS	768	surA	5.2.1.8		Chaperone SurA
GJMMAFOP_07205	CDS	1056	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
GJMMAFOP_07206	CDS	1116				hypothetical protein
GJMMAFOP_07207	CDS	693	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
GJMMAFOP_07208	CDS	1047				hypothetical protein
GJMMAFOP_07209	CDS	468				hypothetical protein
GJMMAFOP_07210	CDS	837	rhaS_5			HTH-type transcriptional activator RhaS
GJMMAFOP_07211	CDS	909				hypothetical protein
GJMMAFOP_07212	CDS	420				hypothetical protein
GJMMAFOP_07213	CDS	2178				hypothetical protein
GJMMAFOP_07214	CDS	456				hypothetical protein
GJMMAFOP_07215	CDS	261				hypothetical protein
GJMMAFOP_07216	CDS	1635				hypothetical protein
GJMMAFOP_07217	CDS	507				hypothetical protein
GJMMAFOP_07218	CDS	315				hypothetical protein
GJMMAFOP_07219	CDS	873	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
GJMMAFOP_07220	CDS	738				hypothetical protein
GJMMAFOP_07221	CDS	657	rspR_5		COG1802	HTH-type transcriptional repressor RspR
GJMMAFOP_07222	CDS	618	mhqN_2	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase MhqN
GJMMAFOP_07223	CDS	1440	panP	4.1.1.11	COG0076	Aspartate 1-decarboxylase
GJMMAFOP_07224	CDS	759	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GJMMAFOP_07225	CDS	531				hypothetical protein
GJMMAFOP_07226	CDS	354				hypothetical protein
GJMMAFOP_07227	CDS	285	abrB_3		COG2002	Transition state regulatory protein AbrB
GJMMAFOP_07228	CDS	246				hypothetical protein
GJMMAFOP_07229	CDS	600	srtD_3	3.4.22.-	COG3764	Sortase D
GJMMAFOP_07230	CDS	4287				hypothetical protein
GJMMAFOP_07231	CDS	186				hypothetical protein
GJMMAFOP_07232	CDS	1695				hypothetical protein
GJMMAFOP_07233	CDS	1068				hypothetical protein
GJMMAFOP_07234	CDS	267				hypothetical protein
GJMMAFOP_07235	CDS	2058		5.1.3.11		Cellobiose 2-epimerase
GJMMAFOP_07236	CDS	267				hypothetical protein
GJMMAFOP_07237	CDS	192				hypothetical protein
GJMMAFOP_07238	CDS	249	csgA_2			Sigma-G-dependent sporulation-specific SASP protein
GJMMAFOP_07239	CDS	2427	mdtH			Multidrug resistance protein MdtH
GJMMAFOP_07240	CDS	894	cmpR_4			HTH-type transcriptional activator CmpR
GJMMAFOP_07241	CDS	729				hypothetical protein
GJMMAFOP_07242	CDS	708	yfnB_2	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
GJMMAFOP_07243	CDS	948				hypothetical protein
GJMMAFOP_07244	CDS	870	aadK_2	2.7.7.-		Aminoglycoside 6-adenylyltransferase
GJMMAFOP_07245	CDS	138				hypothetical protein
GJMMAFOP_07246	CDS	1140				hypothetical protein
GJMMAFOP_07247	CDS	420				hypothetical protein
GJMMAFOP_07248	CDS	645				hypothetical protein
GJMMAFOP_07249	CDS	1737	bmrA_2	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
GJMMAFOP_07250	CDS	525				hypothetical protein
GJMMAFOP_07251	CDS	1182	pbuE_7		COG2814	Purine efflux pump PbuE
GJMMAFOP_07252	CDS	303				hypothetical protein
GJMMAFOP_07253	CDS	495				hypothetical protein
GJMMAFOP_07254	CDS	648				hypothetical protein
GJMMAFOP_07255	CDS	357				hypothetical protein
GJMMAFOP_07256	CDS	378	ytrA_4		COG1725	HTH-type transcriptional repressor YtrA
GJMMAFOP_07257	CDS	882	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GJMMAFOP_07258	CDS	609				hypothetical protein
GJMMAFOP_07259	CDS	321				hypothetical protein
GJMMAFOP_07260	CDS	1803	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GJMMAFOP_07261	CDS	1347	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
GJMMAFOP_07262	CDS	1317	cdaR_4		COG4856	CdaA regulatory protein CdaR
GJMMAFOP_07263	CDS	822	cdaA_2	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
GJMMAFOP_07264	CDS	591	rsiW_2		COG5662	Anti-sigma-W factor RsiW
GJMMAFOP_07265	CDS	564	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
GJMMAFOP_07266	CDS	915	rocF_3	3.5.3.1		Arginase
GJMMAFOP_07267	tRNA	74				tRNA-Gln(ttg)
GJMMAFOP_07268	tRNA	85				tRNA-Tyr(gta)
GJMMAFOP_07269	tRNA	74				tRNA-Thr(tgt)
GJMMAFOP_07270	tRNA	76				tRNA-Val(tac)
GJMMAFOP_07271	tRNA	75				tRNA-Glu(ttc)
GJMMAFOP_07272	CDS	453				hypothetical protein
GJMMAFOP_07273	CDS	918	murQ_3	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
GJMMAFOP_07274	CDS	858	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
GJMMAFOP_07275	CDS	1368				PTS system EIIBC component
GJMMAFOP_07276	CDS	1350	amiE_2	3.5.1.28		N-acetylmuramyl-L-alanine amidase
GJMMAFOP_07277	CDS	1932	nagZ_2	3.2.1.52	COG1472	Beta-hexosaminidase
GJMMAFOP_07278	CDS	1230				hypothetical protein
GJMMAFOP_07279	CDS	870	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
GJMMAFOP_07280	CDS	414				hypothetical protein
GJMMAFOP_07281	CDS	978				hypothetical protein
GJMMAFOP_07282	CDS	222				hypothetical protein
GJMMAFOP_07283	CDS	1170	pbpX_2		COG1680	Putative penicillin-binding protein PbpX
GJMMAFOP_07284	CDS	174				hypothetical protein
GJMMAFOP_07285	tRNA	73				tRNA-Thr(ggt)
GJMMAFOP_07286	tRNA	75				tRNA-Asn(gtt)
GJMMAFOP_07287	rRNA	88				5S ribosomal RNA (partial)
GJMMAFOP_07288	CDS	417	psiE			Protein PsiE
GJMMAFOP_07289	CDS	288	sigK_3		COG1191	RNA polymerase sigma-K factor
GJMMAFOP_07290	CDS	171				hypothetical protein
GJMMAFOP_07291	CDS	558				hypothetical protein
GJMMAFOP_07292	CDS	210				hypothetical protein
GJMMAFOP_07293	CDS	480				hypothetical protein
GJMMAFOP_07294	CDS	726	sigK_4		COG1191	RNA polymerase sigma-K factor
GJMMAFOP_07295	CDS	129				hypothetical protein
GJMMAFOP_07296	CDS	480				hypothetical protein
GJMMAFOP_07297	CDS	2940		1.17.1.9		Putative formate dehydrogenase
GJMMAFOP_07298	CDS	375				hypothetical protein
GJMMAFOP_07299	CDS	762				hypothetical protein
GJMMAFOP_07300	CDS	732				hypothetical protein
GJMMAFOP_07301	CDS	156				hypothetical protein
GJMMAFOP_07302	CDS	519				hypothetical protein
GJMMAFOP_07303	CDS	1101	yqeH_2		COG1161	putative protein YqeH
GJMMAFOP_07304	CDS	837	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GJMMAFOP_07305	CDS	291			COG1534	RNA-binding protein
GJMMAFOP_07306	CDS	570	nadD_2	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
GJMMAFOP_07307	CDS	564				hypothetical protein
GJMMAFOP_07308	CDS	357	rsfS_2		COG0799	Ribosomal silencing factor RsfS
GJMMAFOP_07309	CDS	756	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GJMMAFOP_07310	CDS	822	proC_7	1.5.1.2		Pyrroline-5-carboxylate reductase
GJMMAFOP_07311	CDS	630	comEA_2		COG1555	ComE operon protein 1
GJMMAFOP_07312	CDS	570	tadA_4	3.5.4.33		tRNA-specific adenosine deaminase
GJMMAFOP_07313	CDS	2388	comEC_2		COG0658	ComE operon protein 3
GJMMAFOP_07314	CDS	132				hypothetical protein
GJMMAFOP_07315	CDS	1047	yqeN_2		COG1466	putative protein YqeN
GJMMAFOP_07316	CDS	522	ywrO_5	1.6.99.-	COG2249	General stress protein 14
GJMMAFOP_07317	CDS	357	hxlR_4		COG1733	HTH-type transcriptional activator HxlR
GJMMAFOP_07318	CDS	285				hypothetical protein
GJMMAFOP_07319	CDS	267	rpsT_2		COG0268	30S ribosomal protein S20
GJMMAFOP_07320	CDS	1107	gpr_2	3.4.24.78		Germination protease
GJMMAFOP_07321	CDS	1206				hypothetical protein
GJMMAFOP_07322	CDS	330				hypothetical protein
GJMMAFOP_07323	CDS	1839	lepA_2	3.6.5.-	COG0481	Elongation factor 4
GJMMAFOP_07324	CDS	1140	hemW_2		COG0635	Heme chaperone HemW
GJMMAFOP_07325	CDS	1032	hrcA_2		COG1420	Heat-inducible transcription repressor HrcA
GJMMAFOP_07326	CDS	585	grpE_2		COG0576	Protein GrpE
GJMMAFOP_07327	CDS	1839	dnaK_2		COG0443	Chaperone protein DnaK
GJMMAFOP_07328	CDS	1128	dnaJ_2			Chaperone protein DnaJ
GJMMAFOP_07329	CDS	936	prmA_2	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
GJMMAFOP_07330	CDS	768	rsmE_2	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GJMMAFOP_07331	CDS	1356	mtaB_2	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GJMMAFOP_07332	CDS	672	deoC_3	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
GJMMAFOP_07333	CDS	879				hypothetical protein
GJMMAFOP_07334	CDS	174	rpsU		COG0828	30S ribosomal protein S21
GJMMAFOP_07335	CDS	447	yqeY_2		COG1610	putative protein YqeY
GJMMAFOP_07336	CDS	1320				hypothetical protein
GJMMAFOP_07337	CDS	993				hypothetical protein
GJMMAFOP_07338	CDS	450				hypothetical protein
GJMMAFOP_07339	CDS	282				hypothetical protein
GJMMAFOP_07340	CDS	1197				hypothetical protein
GJMMAFOP_07341	CDS	960			COG1702	PhoH-like protein
GJMMAFOP_07342	CDS	2151	pgpH_2	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
GJMMAFOP_07343	CDS	477	ybeY_2	3.1.-.-	COG0319	Endoribonuclease YbeY
GJMMAFOP_07344	CDS	381	dgkA_2	2.7.1.66	COG0818	Undecaprenol kinase
GJMMAFOP_07345	CDS	411	cdd_2	3.5.4.5	COG0295	Cytidine deaminase
GJMMAFOP_07346	CDS	906	era_2		COG1159	GTPase Era
GJMMAFOP_07347	CDS	144				hypothetical protein
GJMMAFOP_07348	CDS	771	recO_2		COG1381	DNA repair protein RecO
GJMMAFOP_07349	CDS	888	glyQ_2	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GJMMAFOP_07350	CDS	2040	glyS_2	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GJMMAFOP_07351	CDS	600	ccpN_2		COG0517	Transcriptional repressor CcpN
GJMMAFOP_07352	CDS	813	yqfL_2	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
GJMMAFOP_07353	CDS	492				hypothetical protein
